0,1,2,3,4,5,6,7
天福苑 两室一厅 南北通透 双气 带地下室 物业传达,2室2厅,68.15平米,9245,63.0,7,5个月以前发布,https://jn.lianjia.com/ershoufang/103126729774.html
精装修，好楼层，采光视野无遮挡，看千佛山，满两年,3室1厅,106.18平米,29008,308.0,7,2个月以前发布,https://jn.lianjia.com/ershoufang/103128320528.html
单位宿舍，双气 南北 通透！有储藏室,2室1厅,70平米,8286,58.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128595875.html
森林公园！R2地铁口!一楼双气大院传达!带30平小院!,2室1厅,68.56平米,10502,72.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129323014.html
花语馨苑+双气电梯房+精装修+看房方便,2室2厅,74.53平米,11674,87.0,0,4个月以前发布,https://jn.lianjia.com/ershoufang/103127066877.html
客厅好用，南北通透1一楼带院， 精装修大院传达,2室2厅,93.91平米,14057,132.0,4,4个月以前发布,https://jn.lianjia.com/ershoufang/103127058843.html
房子性高，业主诚心卖房，看房随时方便。,2室1厅,85.52平米,9940,85.0,19,一年前发布,https://jn.lianjia.com/ershoufang/103115472569.html
精装小三室   全天采光  好楼层 山景房 急售,3室2厅,92.45平米,17199,159.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128550167.html
急卖 小高层宽敞两室中间楼层不沿街不靠路,2室2厅,95.63平米,10353,99.0,1,7个月以前发布,https://jn.lianjia.com/ershoufang/103125402883.html
带车位储藏室万达旁 精装两室 中上楼层采光好 不沿街,2室2厅,92.87平米,15721,146.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125697155.html
尚品燕园 精装两室 全明户型 中间好楼层 采光充足,2室2厅,80.7平米,15614,126.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126246179.html
香港国际东邻 两室一厅 双气 客厅有窗户 中间楼层,2室1厅,54.16平米,8309,45.0,2,8个月以前发布,https://jn.lianjia.com/ershoufang/103124878418.html
楼层好，业主自己住的，保持的不错，很诚意出售,2室2厅,83.7平米,14218,119.0,4,7个月以前发布,https://jn.lianjia.com/ershoufang/103125384343.html
客厅带窗户，采光好，楼号位置好，建筑质量好,2室2厅,92.62平米,10257,95.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126968827.html
精装修 随时看房 中楼层 诚心出售,3室2厅,111.22平米,12588,140.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129059886.html
绿地城一期 采光充足  证过两年 看房方便,2室2厅,93.69平米,11528,108.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126722562.html
恒大帝景精装修+三室+车位地下室+诚心卖,3室1厅,94.13平米,33465,315.0,8,1个月以前发布,https://jn.lianjia.com/ershoufang/103129099230.html
一楼带50平院子 精装修婚房 位置好 房主诚售,2室2厅,87.22平米,13530,118.0,11,4个月以前发布,https://jn.lianjia.com/ershoufang/103127179857.html
宏瑞星城 两室一厅  精装双气 户型方正,2室1厅,83.32平米,9602,80.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129079312.html
一楼带院，精装婚房，免费停车，诚心出售。,2室1厅,50.72平米,16956,86.0,7,3个月以前发布,https://jn.lianjia.com/ershoufang/103127788465.html
地铁口房龙湖天街，带地下室带全套家私 主卧俩窗户,2室2厅,99.63平米,11041,110.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128418395.html
满两年 精装修 好楼层 公摊小 拎包入住 省时省力,3室1厅,114.21平米,10245,117.0,6,5个月以前发布,https://jn.lianjia.com/ershoufang/103126636961.html
房产证满两年，无抵押贷款，产权明确，可以正常贷款,1室1厅,62.69平米,7179,45.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127704330.html
精装眼镜房  中高楼层视野好 看房方便 证满2年,3室2厅,114.68平米,16830,193.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128771041.html
此房源证满两年，产权明晰 大阳台 观山景,2室1厅,94.81平米,6329,60.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128926731.html
急售中间楼层 通透户型 双气 随时看房,2室1厅,55.11平米,8892,49.0,6,3个月以前发布,https://jn.lianjia.com/ershoufang/103128031030.html
电梯房，交通便利，采光好，价格低，业主诚心出售。,1室1厅,10.83平米,54479,59.0,3,一年前发布,https://jn.lianjia.com/ershoufang/103119917875.html
华泉郡两居室，看山观湖，地铁口旁边，靠外国语,2室2厅,92.54平米,11455,106.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103126064017.html
户型好 采光好 近地铁  近唐冶中路 证过两年 非底层,2室2厅,93.69平米,11528,108.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129331443.html
此房满五  停车方便 诚信出售 视野好采光好,3室2厅,115.15平米,16067,185.0,3,7个月以前发布,https://jn.lianjia.com/ershoufang/103125318077.html
市中区教育局宿舍+小区安静+南北通透三居室,3室2厅,115平米,12000,138.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126423949.html
双气 2室朝阳，全明户型，带小房，出门张庄路地铁,2室1厅,67.97平米,9049,61.5,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127517634.html
济安新区 2室1厅 南,2室1厅,57.03平米,12099,69.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127853296.html
雪山片区，小洋房，中间楼层，随时看房，业主诚心卖。,2室1厅,84.88平米,10015,85.0,7,5个月以前发布,https://jn.lianjia.com/ershoufang/103126461511.html
泉城花园 双气 南北通透 全明户型 视野开阔,2室1厅,84.9平米,11308,96.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129062074.html
精装自住  带车位地下室  中高楼层  礼轩 满二,2室2厅,94.31平米,12512,118.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129264597.html
视野宽阔，采光充足，低密度，小高层，满二,2室2厅,91.63平米,13751,126.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128928907.html
南北通透 电梯房 10层低密洋房 交通便利 生活配套齐全,2室2厅,93.64平米,15272,143.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128328002.html
南北通透 电梯房 10层低密洋房 交通便利 生活配套齐全,2室2厅,93.64平米,15272,143.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128328002.html
鲁商凤凰城 精装 可贷款 带地下室,2室2厅,87.11平米,11825,103.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103127949049.html
景和山庄，精装修，中间楼层，地铁四号线，看房方便。,3室2厅,105.59平米,15722,166.0,6,4个月以前发布,https://jn.lianjia.com/ershoufang/103127248806.html
二室二厅.客厅朝阳.主卧朝阳，户型方正，采光好,2室1厅,79.98平米,10003,80.0,7,3个月以前发布,https://jn.lianjia.com/ershoufang/103127799234.html
78平2居，房东诚意卖，价格可谈,2室2厅,77.68平米,11329,88.0,5,1个月以前发布,https://jn.lianjia.com/ershoufang/103129319544.html
育英  南上山街  林祥南街 三室 老红线 可贷款,3室0厅,72.8平米,28572,208.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128686718.html
精装修好 此房源产权明晰，可随时过户。,2室2厅,86.3平米,7880,68.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128126423.html
方特站 配套成熟 ，楼层位置好 花园小区,3室2厅,129平米,11551,149.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129267529.html
一室一厅 一楼有小院 院里盖小屋 可贷款 有钥匙,1室1厅,42.27平米,10599,44.8,1,8个月以前发布,https://jn.lianjia.com/ershoufang/103124848217.html
恒大三居精装诚心出售看房方便有车位,3室2厅,121.38平米,12276,149.0,0,5个月以前发布,https://jn.lianjia.com/ershoufang/103126609654.html
急售新上好房低楼层 精装大三居 单位宿舍 大院可停车,3室2厅,95.57平米,23857,228.0,7,9个月以前发布,https://jn.lianjia.com/ershoufang/103123995027.html
万科物业 R3地铁口 拐角飘窗 满二 随时看房,2室1厅,81.2平米,13794,112.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129383313.html
采光好，全明户型，主卧和客厅都朝阳，楼层好,3室2厅,153.46平米,15640,240.0,12,一年前发布,https://jn.lianjia.com/ershoufang/103117731168.html
保利花园两室出售 免高税 精装修 好楼层好位置,2室2厅,88.39平米,11540,102.0,4,1个月以前发布,https://jn.lianjia.com/ershoufang/103129200748.html
采光好+户型方正+每个功能间都带窗户+室内装修干净整,3室1厅,126.23平米,16478,208.0,4,一年前发布,https://jn.lianjia.com/ershoufang/103123322211.html
单位宿舍 ，大院传达，停车方便，两室朝南,3室1厅,81.18平米,19463,158.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129122112.html
翡翠郡花园洋房社区+好楼层视野+精装修拎包入住,1室1厅,53.01平米,15658,83.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129008040.html
花园洋房    落地飘窗    南向户型  双气精装修,2室2厅,98.82平米,13662,135.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103125908821.html
舜耕路公检法宿舍  带产权地下室  看房方便诚意出售,3室2厅,149平米,17987,268.0,10,一年前发布,https://jn.lianjia.com/ershoufang/103119292707.html
新上精装房源  拎包入住   两室朝阳  价格可以在谈,2室1厅,56.45平米,12224,69.0,4,6个月以前发布,https://jn.lianjia.com/ershoufang/103126144524.html
此房有证，楼层好，视野宽阔，配套齐全,2室1厅,59.3平米,14840,88.0,3,2个月以前发布,https://jn.lianjia.com/ershoufang/103128815119.html
高楼层 双气 诚心出售，停车方便 满五 采光好,2室1厅,65.91平米,8042,53.0,1,一年前发布,https://jn.lianjia.com/ershoufang/103121439866.html
生活配套完善  格局好   环境优美,3室2厅,139.81平米,25034,350.0,7,6个月以前发布,https://jn.lianjia.com/ershoufang/103126032052.html
全明户型，全天采光，业主诚心出售看房子方便,2室1厅,80.88平米,13601,110.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103125908924.html
和平大院 精装修 房龄新 采光充足 封闭式小区人车分流,3室1厅,111.23平米,16723,186.0,9,8个月以前发布,https://jn.lianjia.com/ershoufang/103124448801.html
南北通格局好，山景房，个人精装，诚意出售，产权清晰,3室2厅,126.63平米,31352,397.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128900570.html
龙湖物业 园林好  矮楼层 证满2年 业主急售,3室1厅,96.88平米,15484,150.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128649813.html
精装自住 三居室 首付30万 环境安静 采光好 楼间距大,3室1厅,94.99平米,16476,156.5,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128941509.html
工业南路，历下区，总价低，温馨两居,2室1厅,64.72平米,9117,59.0,13,3个月以前发布,https://jn.lianjia.com/ershoufang/103128083614.html
历阳湖旁  银丰山庄  电梯洋房  有车位地下室,3室2厅,171.45平米,22164,380.0,16,3个月以前发布,https://jn.lianjia.com/ershoufang/103127881716.html
精装修 南向户型，采光好，业主急售，随时看房,2室1厅,95.15平米,22386,213.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128704333.html
急售舜南 现代户型 南向大客厅 南北通透 精装 非顶,3室1厅,67.77平米,13133,89.0,0,8个月以前发布,https://jn.lianjia.com/ershoufang/103124868026.html
涵玉翠岭  通透户型 业主急售,2室2厅,96.89平米,15688,152.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129008501.html
中建凤栖第 两室朝阳 自住标准拎包入住 带地下室,2室2厅,87.9平米,13084,115.0,6,6个月以前发布,https://jn.lianjia.com/ershoufang/103126233444.html
文化东路化工研究院宿舍  院内可停车    出行方便,3室1厅,59.76平米,19411,116.0,4,一年前发布,https://jn.lianjia.com/ershoufang/103117842483.html
税费少  总价低  单价低  小区好停车,2室1厅,56.9平米,13182,75.0,2,2个月以前发布,https://jn.lianjia.com/ershoufang/103128704673.html
单位宿舍，有车位地下室+精装修，大三室户型方正,3室2厅,152.87平米,16289,249.0,5,2个月以前发布,https://jn.lianjia.com/ershoufang/103128648982.html
南华园 3室1厅 南 北,3室1厅,134.47平米,13386,180.0,3,9个月以前发布,https://jn.lianjia.com/ershoufang/103123990145.html
经五路 仁爱街，精装修， 中间楼层 采光充足,1室1厅,50平米,35800,179.0,0,4天以前发布,https://jn.lianjia.com/ershoufang/103129880263.html
精装自住 三居室 首付30万 环境安静 采光好 楼间距大,3室1厅,94.99平米,16476,156.5,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128941509.html
满五唯一  带地下室 业主诚心出售 价格好商量 采光好,2室1厅,90.28平米,13736,124.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128472963.html
理想郡精装92平两室证过五年免双税户型方正朝阳,2室2厅,92.11平米,11074,102.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128655837.html
龙湖物业 园林好  矮楼层 证满2年 业主急售,3室1厅,96.88平米,15484,150.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128649813.html
本房未装修 想自己装修的可考虑   92.87平价格好说,2室2厅,92.87平米,10014,93.0,0,3个月以前发布,https://jn.lianjia.com/ershoufang/103128076885.html
经典三室、南北通透、独立大院传达+停车方便+急售,3室2厅,72.03平米,10135,73.0,3,7个月以前发布,https://jn.lianjia.com/ershoufang/103125537870.html
一梯两户 南北通透 成熟小区 配套齐全 交通便利,2室2厅,108.07平米,14158,153.0,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103127917233.html
经十一 邮电新村 中楼层 无记录 房主诚售,2室1厅,63.41平米,33118,210.0,0,7天以前发布,https://jn.lianjia.com/ershoufang/103129835390.html
领秀城大三居，单价低，地下室20平，小区环境好。,3室2厅,173.54平米,20745,360.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103119487529.html
历阳湖旁  银丰山庄  电梯洋房  有车位地下室,3室2厅,171.45平米,22164,380.0,16,3个月以前发布,https://jn.lianjia.com/ershoufang/103127881716.html
户型方正 明厨明卫 精品好房，诚意出售 视野采光好,2室2厅,79.7平米,18194,145.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128568439.html
户型通透 公摊很小 价格能谈 有车位！！,2室2厅,84.58平米,14070,119.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129284536.html
电梯洋房、全明户型大客厅、精装、缘溪堂旁金源山居南,4室2厅,190.38平米,15969,304.0,35,一年前发布,https://jn.lianjia.com/ershoufang/103114320871.html
锦绣泉城两室户型 南北通透 精装修 满五年,2室1厅,104.38平米,13605,142.0,20,一年前发布,https://jn.lianjia.com/ershoufang/103121245638.html
采光好，视野棒，价格实惠，正规三室,3室1厅,75.63平米,6083,46.0,51,一年前发布,https://jn.lianjia.com/ershoufang/103119069269.html
